id_transacao,conta_origem,conta_destino,valor,aprovacao_IA,flag_controle_manual,descricao,data_hora
TX00002261,ACC001654,ACC002147,4094.47,SIM,NAO,Pagamento Manual,2025-07-12 23:11:30.238038
TX00005472,ACC002297,ACC000606,4441.45,SIM,NAO,Reembolso,2025-07-12 23:19:04.435920
TX00002761,ACC001516,ACC000907,9494.72,SIM,SIM,PIX - Fornecedor,2025-07-13 00:32:36.568284
TX00005628,ACC000688,ACC000579,3092.9,SIM,NAO,Transferência PIX,2025-07-13 00:57:34.726557
TX00002104,ACC002261,ACC000024,13733.96,SIM,NAO,DOC,2025-07-13 00:59:54.372651
TX00002609,ACC001716,ACC001159,4019.51,SIM,SIM,Pagamento Noturno,2025-07-13 01:44:07.973550
TX00003668,ACC002065,ACC000756,6351.37,SIM,NAO,Transferência Internacional,2025-07-13 01:44:37.018738
TX00000776,ACC000233,ACC001281,3148.25,SIM,NAO,TED,2025-07-13 03:27:12.196743
TX00002109,ACC000173,ACC002486,6813.6,SIM,NAO,Pagamento Boleto,2025-07-13 06:10:25.468318
TX00000507,ACC001677,ACC001100,7974.51,SIM,NAO,DOC,2025-07-13 07:04:07.920919
TX00001949,ACC001466,ACC001151,3132.62,SIM,NAO,Folha PGTO,2025-07-13 08:22:46.005643
TX00003177,ACC000668,ACC002459,8154.08,SIM,NAO,Transferência PIX,2025-07-13 09:34:08.247098
TX00002428,ACC001837,ACC001013,5080.18,SIM,NAO,TED - consultoria,2025-07-13 10:19:35.903945
TX00004541,ACC000530,ACC000026,14705.67,SIM,NAO,TED - consultoria,2025-07-13 10:30:45.715483
TX00005895,ACC000617,ACC000900,14326.54,SIM,NAO,Pagamento Noturno,2025-07-13 10:57:24.209434
TX00001722,ACC000490,ACC000240,7603.02,SIM,NAO,Pagamento Manual,2025-07-13 12:05:39.077487
TX00000205,ACC000147,ACC002188,2814.79,SIM,NAO,Tarifa Bancária,2025-07-13 12:12:52.895968
TX00004280,ACC000825,ACC000215,5674.17,SIM,NAO,Folha PGTO,2025-07-13 12:30:04.311670
TX00000711,ACC001029,ACC001883,6312.31,SIM,NAO,TED - consultoria,2025-07-13 12:58:59.150628
TX00002185,ACC002377,ACC001426,2585.31,SIM,NAO,Pagamento Boleto,2025-07-13 13:54:43.121995
TX00002680,ACC001450,ACC000604,3660.94,SIM,SIM,Pagamento Noturno,2025-07-13 13:56:20.194548
TX00005875,ACC000548,ACC002303,6164.9,SIM,NAO,Pagamento Boleto,2025-07-13 14:12:32.470105
TX00002758,ACC001430,ACC000987,8017.3,SIM,NAO,Compra Cripto,2025-07-13 15:07:46.909050
TX00000976,ACC000567,ACC002080,6797.8,NAO,SIM,Pagamento Sem Comprovante,2025-07-13 15:28:03.506984
TX00004481,ACC002495,ACC000989,8019.64,SIM,NAO,Tarifa Bancária,2025-07-13 15:42:56.025612
TX00003379,ACC002494,ACC001882,2635.62,SIM,NAO,Reembolso,2025-07-13 16:24:49.124926
TX00004404,ACC002432,ACC000181,6188.8,SIM,NAO,Transferência PIX,2025-07-13 17:05:52.441227
TX00004527,ACC002342,ACC001926,10690.27,SIM,NAO,Pagamento Cartório,2025-07-13 17:07:37.860513
TX00002356,ACC001837,ACC001355,2639.12,SIM,NAO,Pagamento Boleto,2025-07-13 17:39:30.369006
TX00004001,ACC001531,ACC000365,2082.51,SIM,SIM,Saque,2025-07-13 18:31:10.040239
TX00001260,ACC000748,ACC002268,6230.33,SIM,NAO,Pagamento Noturno,2025-07-13 19:29:55.501424
TX00001277,ACC000293,ACC001657,4710.06,SIM,SIM,Pagamento Cartório,2025-07-13 21:42:27.262541
TX00003693,ACC001519,ACC000197,4248.68,SIM,NAO,Tarifa Bancária,2025-07-13 22:11:58.039361
TX00004054,ACC002110,ACC002495,131282.78,SIM,SIM,PIX - Serviços,2025-07-13 23:24:30.553279
TX00005684,ACC001359,ACC000027,4760.79,SIM,NAO,Tarifa Bancária,2025-07-14 00:05:14.661649
TX00005608,ACC001578,ACC001613,8578.66,SIM,NAO,TED,2025-07-14 00:10:46.266112
TX00003828,ACC000822,ACC002379,5223.87,NAO,NAO,Folha PGTO,2025-07-14 00:19:52.622548
TX00002752,ACC000179,ACC001892,2785.16,SIM,NAO,Tarifa Bancária,2025-07-14 00:39:35.069247
TX00001986,ACC002011,ACC000413,2938.15,SIM,NAO,Compra Cartão Crédito,2025-07-14 01:14:30.954184
TXSMURF1_0,ACC000159,ACC002203,4507.441658637068,SIM,NAO,Transferência PIX,2025-07-14 01:35:09.076632
TX00002861,ACC000910,ACC001026,60133.95,SIM,NAO,PIX - Fornecedor,2025-07-14 01:38:54.842795
TXSMURF1_1,ACC000159,ACC002203,2944.597609077032,SIM,NAO,Transferência PIX,2025-07-14 01:39:09.076632
TX00000547,ACC001997,ACC001174,14538.83,SIM,NAO,Pagamento Sem Comprovante,2025-07-14 01:41:31.323659
TXSMURF1_2,ACC000159,ACC002203,3712.128558418102,SIM,NAO,Transferência PIX,2025-07-14 01:42:09.076632
TXSMURF1_3,ACC000159,ACC002203,2960.0502811339215,SIM,NAO,Transferência PIX,2025-07-14 01:44:09.076632
TXSMURF1_4,ACC000159,ACC002203,3136.6802950834017,SIM,NAO,Transferência PIX,2025-07-14 01:48:09.076632
TX00000594,ACC002037,ACC000657,5662.53,SIM,NAO,PIX - Fornecedor,2025-07-14 03:57:50.559749
TX00003852,ACC000746,ACC002090,3373.76,SIM,SIM,DOC,2025-07-14 03:59:47.972260
TX00000407,ACC002389,ACC000262,4909.38,SIM,NAO,Transferência Internacional,2025-07-14 04:40:29.426992
TX00003572,ACC000681,ACC002025,11010.13,SIM,NAO,Pagamento Sem Comprovante,2025-07-14 04:51:17.291049
TX00002507,ACC001902,ACC001704,9184.88,SIM,SIM,Pagamento Cartório,2025-07-14 06:10:55.256352
TX00005075,ACC001796,ACC000120,10031.42,SIM,NAO,Transferência Internacional,2025-07-14 06:32:45.301186
TX00003558,ACC001753,ACC001460,9511.3,SIM,NAO,TED,2025-07-14 06:36:21.396950
TX00005546,ACC001032,ACC002311,2994.52,NAO,NAO,Estorno,2025-07-14 06:37:21.091338
TX00001773,ACC001609,ACC001076,3372.72,SIM,NAO,Pagamento Boleto,2025-07-14 06:54:51.940067
TX00004793,ACC001388,ACC001138,1802.3,SIM,NAO,Compra Cripto,2025-07-14 07:25:39.751292
TX00004532,ACC001326,ACC000264,9182.36,SIM,SIM,Pagamento Noturno,2025-07-14 07:40:55.831838
TX00005359,ACC001179,ACC001446,4484.41,SIM,NAO,PIX - Serviços,2025-07-14 08:43:48.298194
TX00002884,ACC000223,ACC002422,2423.23,SIM,NAO,Pagamento Cartório,2025-07-14 09:54:19.200891
TX00001822,ACC000021,ACC000604,4805.24,SIM,NAO,Reembolso,2025-07-14 10:34:05.569575
TX00003188,ACC002225,ACC001593,5854.67,NAO,SIM,Compra Cartão Crédito,2025-07-14 11:33:04.064387
TX00001647,ACC000794,ACC000764,5856.46,SIM,NAO,TED,2025-07-14 12:03:11.588737
TX00005729,ACC001959,ACC000787,7560.61,SIM,NAO,Saque,2025-07-14 12:40:32.399407
TX00002146,ACC000759,ACC000340,5631.66,SIM,NAO,TED - consultoria,2025-07-14 13:35:23.790274
TX00005241,ACC001994,ACC000409,1728.08,SIM,NAO,Compra Cripto,2025-07-14 14:04:53.766950
TX00005529,ACC000191,ACC001348,1607.25,SIM,NAO,Pagamento Cartório,2025-07-14 14:27:26.365520
TX00001757,ACC000303,ACC002288,1967.66,SIM,NAO,Estorno,2025-07-14 14:41:10.156365
TX00001987,ACC002497,ACC001756,5535.46,SIM,NAO,Transferência PIX,2025-07-14 15:40:19.394174
TX00003421,ACC002218,ACC000188,1559.76,SIM,NAO,Transferência Internacional,2025-07-14 16:00:45.519811
TX00003185,ACC000819,ACC000381,825.52,SIM,NAO,Transferência PIX,2025-07-14 17:34:28.206553
TX00002646,ACC000533,ACC002361,6238.63,SIM,NAO,Pagamento Sem Comprovante,2025-07-14 18:39:35.455912
TX00000591,ACC001947,ACC000509,140512.56,SIM,SIM,TED - aluguéis,2025-07-14 18:46:50.645237
TX00002697,ACC002368,ACC002170,3647.44,SIM,NAO,Pagamento Noturno,2025-07-14 18:57:20.939823
TX00002727,ACC001300,ACC000550,7837.23,SIM,NAO,Pagamento Cartório,2025-07-14 19:25:43.432959
TX00003472,ACC002451,ACC001695,4638.61,SIM,NAO,TED - aluguéis,2025-07-14 19:26:36.775331
TX00001903,ACC000441,ACC002273,5827.52,SIM,NAO,Saque,2025-07-14 20:17:44.030589
TX00000434,ACC001292,ACC000745,6038.4,SIM,SIM,DOC,2025-07-14 20:29:57.140940
TXSMURF24_0,ACC000169,ACC002064,3466.9815162400096,SIM,NAO,Transferência PIX,2025-07-14 20:35:09.076632
TXSMURF24_1,ACC000169,ACC002064,3503.3114176180643,SIM,NAO,Transferência PIX,2025-07-14 20:38:09.076632
TX00000848,ACC002040,ACC000314,10039.52,SIM,NAO,Saque,2025-07-14 20:38:49.678107
TXSMURF24_2,ACC000169,ACC002064,3405.7534102666973,SIM,NAO,Transferência PIX,2025-07-14 20:43:09.076632
TXSMURF24_3,ACC000169,ACC002064,2735.8913784864753,SIM,NAO,Transferência PIX,2025-07-14 20:45:09.076632
TXSMURF24_4,ACC000169,ACC002064,3851.5845651570553,SIM,NAO,Transferência PIX,2025-07-14 20:47:09.076632
TX00004046,ACC001360,ACC000520,2103.42,SIM,NAO,Estorno,2025-07-14 21:04:21.762268
TX00004094,ACC001574,ACC002291,6446.96,SIM,NAO,TED - aluguéis,2025-07-14 22:11:27.074756
TX00005345,ACC001392,ACC001965,5936.4,SIM,SIM,TED - aluguéis,2025-07-14 22:20:53.009417
TX00002857,ACC001843,ACC001683,4027.63,SIM,NAO,Pagamento Cartório,2025-07-14 23:16:24.017395
TX00001769,ACC002409,ACC001133,11443.44,NAO,NAO,Folha PGTO,2025-07-15 00:12:26.265159
TX00001119,ACC000075,ACC001909,2505.1,SIM,NAO,Tarifa Bancária,2025-07-15 02:08:28.131323
TX00001829,ACC001828,ACC001814,8219.75,NAO,NAO,Pagamento Noturno,2025-07-15 04:32:41.954714
TX00001187,ACC000102,ACC001476,5733.43,SIM,NAO,DOC,2025-07-15 04:49:22.507742
TX00000944,ACC001835,ACC001583,3040.1,SIM,NAO,Pagamento Manual,2025-07-15 05:02:18.441220
TX00002262,ACC002067,ACC002365,4073.44,SIM,NAO,DOC,2025-07-15 05:23:58.881863
TX00005922,ACC002061,ACC002258,8493.45,NAO,NAO,Estorno,2025-07-15 05:41:37.111417
TX00002012,ACC000399,ACC002060,13438.42,SIM,NAO,Pagamento Manual,2025-07-15 07:19:58.142970
TX00000864,ACC001119,ACC000749,3396.01,SIM,NAO,TED - consultoria,2025-07-15 08:46:41.722062
TX00004949,ACC000185,ACC002417,168369.22,SIM,NAO,Compra Cripto,2025-07-15 09:03:06.592610
TX00001177,ACC000939,ACC000704,2798.73,SIM,NAO,Transferência Internacional,2025-07-15 10:40:49.570648
TX00003552,ACC002484,ACC000041,7371.66,SIM,SIM,PIX - Fornecedor,2025-07-15 11:11:19.424310
TX00005498,ACC001762,ACC000816,5195.0,SIM,NAO,PIX - Serviços,2025-07-15 11:24:31.477958
TX00005445,ACC001490,ACC001112,9265.36,SIM,SIM,TED - aluguéis,2025-07-15 13:29:24.295417
TX00000274,ACC002486,ACC001756,5168.43,NAO,NAO,Estorno,2025-07-15 13:46:46.049139
TX00001137,ACC002041,ACC000658,4299.2,SIM,SIM,Transferência Internacional,2025-07-15 13:57:17.380204
TX00005992,ACC001332,ACC000400,1684.18,SIM,NAO,Pagamento Noturno,2025-07-15 14:06:09.578559
TX00005408,ACC001201,ACC000096,5414.89,SIM,NAO,Folha PGTO,2025-07-15 14:25:27.907976
TX00004119,ACC001259,ACC001892,3895.23,SIM,NAO,TED,2025-07-15 14:32:23.531753
TX00002396,ACC002404,ACC002429,8484.34,SIM,NAO,Transferência PIX,2025-07-15 14:32:24.676467
TX00003291,ACC002103,ACC000089,4110.21,SIM,SIM,DOC,2025-07-15 15:15:21.184198
TX00002034,ACC000964,ACC000805,4346.13,SIM,NAO,TED,2025-07-15 17:50:14.832723
TX00005313,ACC000340,ACC000441,38590.72,SIM,NAO,Saque,2025-07-15 18:15:14.844566
TX00003838,ACC000645,ACC001422,2834.56,SIM,NAO,Compra Cripto,2025-07-15 19:05:30.806067
TX00004057,ACC002109,ACC001257,6373.54,SIM,NAO,Pagamento Sem Comprovante,2025-07-15 19:25:20.073556
TX00002116,ACC000703,ACC001187,8514.23,SIM,NAO,Transferência Internacional,2025-07-15 19:45:00.094076
TX00003232,ACC002079,ACC001872,3158.52,SIM,SIM,PIX - Fornecedor,2025-07-15 20:01:36.119428
TX00004524,ACC002494,ACC001680,7233.22,NAO,NAO,PIX - Serviços,2025-07-15 20:05:47.941772
TX00001226,ACC001467,ACC001173,9358.57,SIM,NAO,Reembolso,2025-07-15 20:39:09.222195
TX00004124,ACC000339,ACC000966,9157.27,NAO,NAO,Transferência Internacional,2025-07-15 22:32:17.920672
TX00004505,ACC002210,ACC000098,16881.13,SIM,NAO,Compra Cartão Crédito,2025-07-15 22:38:14.922320
TX00000767,ACC001297,ACC002266,3260.68,SIM,SIM,Pagamento Cartório,2025-07-15 23:04:30.107536
TX00000070,ACC002344,ACC001990,265571.21,SIM,SIM,TED,2025-07-15 23:38:31.118483
TX00001510,ACC000117,ACC000975,1082.51,SIM,NAO,Pagamento Boleto,2025-07-16 00:04:29.748974
TX00000065,ACC002318,ACC000535,102430.51,SIM,SIM,Compra Cripto,2025-07-16 00:50:40.688214
TX00004157,ACC000571,ACC001478,3867.82,SIM,NAO,TED,2025-07-16 01:31:06.157491
TX00001368,ACC001997,ACC001296,3886.66,SIM,NAO,Transferência PIX,2025-07-16 01:37:12.244144
TX00003016,ACC002294,ACC001284,3647.4,SIM,NAO,Pagamento Sem Comprovante,2025-07-16 02:48:01.395428
TX00005086,ACC001067,ACC000621,3633.62,SIM,SIM,TED - consultoria,2025-07-16 02:57:07.719866
TX00003049,ACC000903,ACC001759,2517.07,SIM,NAO,Compra Cartão Crédito,2025-07-16 03:00:53.515011
TX00005171,ACC002265,ACC000911,8041.45,SIM,NAO,Transferência PIX,2025-07-16 03:32:02.497665
TX00004315,ACC001933,ACC002426,6994.52,SIM,NAO,Pagamento Boleto,2025-07-16 05:10:13.896411
TX00001057,ACC000833,ACC001354,3670.17,SIM,SIM,Compra Cartão Crédito,2025-07-16 05:18:26.884736
TX00004164,ACC001679,ACC001424,13297.37,SIM,NAO,Transferência PIX,2025-07-16 06:44:57.998408
TX00001887,ACC000915,ACC000689,3995.84,SIM,NAO,Tarifa Bancária,2025-07-16 06:46:47.989862
TX00005321,ACC001357,ACC000929,12519.35,SIM,NAO,Estorno,2025-07-16 07:07:48.067984
TX00001259,ACC000245,ACC002163,4828.97,SIM,SIM,TED - aluguéis,2025-07-16 08:52:08.565501
TX00001964,ACC000630,ACC000598,6270.78,SIM,SIM,PIX - Fornecedor,2025-07-16 09:06:52.162453
TX00003784,ACC001630,ACC000133,2515.84,SIM,NAO,Compra Cripto,2025-07-16 09:07:38.593235
TX00004561,ACC000870,ACC001330,4093.79,SIM,NAO,Folha PGTO,2025-07-16 09:18:48.032468
TX00005007,ACC002015,ACC000476,6247.07,SIM,NAO,Transferência Internacional,2025-07-16 09:23:01.329587
TX00002200,ACC001512,ACC002368,3550.83,SIM,NAO,TED - aluguéis,2025-07-16 10:00:13.813708
TX00005358,ACC001080,ACC001678,4910.3,SIM,NAO,Transferência PIX,2025-07-16 10:50:44.883278
TX00004634,ACC001472,ACC001139,1603.8,SIM,NAO,Reembolso,2025-07-16 10:51:42.942960
TX00002864,ACC001564,ACC001390,4832.98,SIM,NAO,Pagamento Manual,2025-07-16 12:46:37.778721
TX00004383,ACC001521,ACC000916,3308.67,SIM,NAO,Transferência PIX,2025-07-16 12:50:00.993900
TX00000957,ACC002189,ACC001780,5858.78,SIM,NAO,Tarifa Bancária,2025-07-16 12:53:40.520681
TX00003144,ACC000160,ACC000417,4140.57,SIM,NAO,Reembolso,2025-07-16 14:07:27.419357
TX00004752,ACC000030,ACC000125,10937.21,NAO,NAO,Pagamento Boleto,2025-07-16 14:31:06.417792
TX00003768,ACC001599,ACC001839,8503.45,SIM,NAO,Pagamento Boleto,2025-07-16 16:25:41.535117
TX00005269,ACC000580,ACC002420,2198.04,SIM,NAO,PIX - Fornecedor,2025-07-16 16:35:46.098089
TX00002345,ACC002161,ACC002025,22068.42,SIM,NAO,Pagamento Cartório,2025-07-16 16:47:29.946543
TX00003876,ACC000087,ACC001541,93838.24,SIM,NAO,Pagamento Noturno,2025-07-16 17:25:22.155498
TX00000117,ACC001882,ACC002301,2400.63,SIM,NAO,Tarifa Bancária,2025-07-16 17:25:24.937979
TX00002921,ACC001503,ACC002163,11234.95,NAO,NAO,Pagamento Boleto,2025-07-16 18:23:55.527666
TX00003710,ACC000100,ACC002242,4846.27,SIM,NAO,Pagamento Cartório,2025-07-16 19:05:46.102836
TX00001981,ACC001687,ACC000149,174401.68,SIM,SIM,Pagamento Noturno,2025-07-16 19:32:49.287909
TX00000765,ACC001063,ACC000970,4054.29,SIM,NAO,TED - aluguéis,2025-07-16 19:53:47.791005
TX00001837,ACC001826,ACC002209,3642.59,NAO,NAO,DOC,2025-07-16 20:04:54.327503
TX00005467,ACC001561,ACC001584,59940.55,SIM,SIM,Saque,2025-07-16 20:23:07.030635
TX00005428,ACC001945,ACC001517,5239.61,SIM,SIM,Estorno,2025-07-16 20:49:36.962305
TX00000600,ACC000709,ACC000325,4343.76,SIM,NAO,Transferência PIX,2025-07-16 21:00:54.064585
TX00005927,ACC002122,ACC001915,2815.11,SIM,NAO,Saque,2025-07-16 21:42:48.806068
TX00002258,ACC001377,ACC000619,78601.99,SIM,SIM,Transferência PIX,2025-07-16 22:59:45.145309
TX00000867,ACC000236,ACC001355,9759.7,NAO,NAO,Transferência PIX,2025-07-17 00:12:25.468381
TX00000133,ACC000796,ACC001580,7814.28,SIM,NAO,Folha PGTO,2025-07-17 00:49:06.056234
TX00004526,ACC000884,ACC001059,4692.25,SIM,SIM,Tarifa Bancária,2025-07-17 01:43:52.933909
TX00005079,ACC001933,ACC001191,2437.22,SIM,NAO,Pagamento Noturno,2025-07-17 02:03:49.123626
TX00004755,ACC002416,ACC001636,4915.71,SIM,NAO,Transferência PIX,2025-07-17 02:04:26.880979
TX00000054,ACC001586,ACC001095,2465.56,SIM,NAO,Compra Cartão Crédito,2025-07-17 02:19:48.897334
TX00003148,ACC002456,ACC000085,4205.58,NAO,NAO,Pagamento Sem Comprovante,2025-07-17 03:03:34.941055
TX00004439,ACC000192,ACC001695,178064.12,SIM,NAO,Reembolso,2025-07-17 05:03:52.208431
TX00001710,ACC000969,ACC001501,10690.64,SIM,NAO,Pagamento Boleto,2025-07-17 06:14:49.307507
TX00000667,ACC002151,ACC002495,4264.49,SIM,SIM,PIX - Fornecedor,2025-07-17 06:26:56.662153
TX00004631,ACC000986,ACC002350,8237.16,SIM,NAO,TED - consultoria,2025-07-17 06:47:13.061888
TX00001087,ACC001921,ACC000491,3806.67,SIM,SIM,TED - aluguéis,2025-07-17 07:22:27.837057
TX00002539,ACC000485,ACC000281,3320.12,NAO,NAO,Reembolso,2025-07-17 07:33:40.154473
TX00000523,ACC000217,ACC001106,4392.54,SIM,SIM,Pagamento Manual,2025-07-17 07:45:45.515927
TX00005101,ACC002487,ACC000160,1301.72,SIM,NAO,Reembolso,2025-07-17 08:11:38.743451
TX00000504,ACC000954,ACC000419,9714.48,SIM,SIM,Folha PGTO,2025-07-17 08:43:23.486870
TX00003034,ACC001252,ACC000189,6666.21,SIM,SIM,PIX - Fornecedor,2025-07-17 08:46:58.641587
TX00004421,ACC001691,ACC001734,3310.7,SIM,NAO,Folha PGTO,2025-07-17 10:17:12.782386
TX00004795,ACC000431,ACC001511,2586.1,NAO,NAO,PIX - Fornecedor,2025-07-17 10:57:23.341185
TX00005268,ACC002426,ACC000360,2737.88,SIM,NAO,TED - aluguéis,2025-07-17 11:11:18.442395
TX00003384,ACC002322,ACC002451,324759.37,NAO,SIM,Tarifa Bancária,2025-07-17 11:15:13.587446
TX00002159,ACC000408,ACC000299,5094.65,SIM,NAO,Compra Cripto,2025-07-17 12:56:45.176896
TX00003709,ACC001467,ACC000716,3443.76,SIM,NAO,Pagamento Boleto,2025-07-17 14:55:22.003528
TX00005731,ACC000862,ACC002427,125770.9,SIM,SIM,DOC,2025-07-17 15:36:34.217870
TX00000106,ACC001896,ACC002355,4258.82,NAO,NAO,TED - aluguéis,2025-07-17 15:54:27.452264
TX00001317,ACC002467,ACC001010,2455.45,SIM,SIM,Estorno,2025-07-17 16:15:58.934214
TX00000463,ACC001688,ACC000258,12958.71,SIM,NAO,Pagamento Boleto,2025-07-17 16:31:32.219305
TX00003044,ACC000082,ACC000387,13673.53,SIM,NAO,Pagamento Cartório,2025-07-17 16:35:13.753721
TX00003219,ACC001379,ACC000387,2236.14,SIM,NAO,Transferência PIX,2025-07-17 17:15:54.008053
TX00003057,ACC002195,ACC001783,3509.99,SIM,NAO,TED,2025-07-17 17:35:46.418530
TX00000540,ACC001684,ACC002206,7796.9,SIM,NAO,Estorno,2025-07-17 17:42:36.918616
TX00000176,ACC002433,ACC000289,8837.18,SIM,SIM,Saque,2025-07-17 18:31:34.221740
TX00004622,ACC002463,ACC000841,4450.38,SIM,NAO,Estorno,2025-07-17 18:44:46.686108
TX00005999,ACC001153,ACC002099,4457.1,SIM,NAO,PIX - Serviços,2025-07-17 19:00:30.401232
TX00005650,ACC002049,ACC000314,8479.12,SIM,NAO,Saque,2025-07-17 19:29:41.327191
TX00005616,ACC002182,ACC001204,5434.97,NAO,NAO,TED - aluguéis,2025-07-17 20:40:46.358968
TX00001904,ACC000921,ACC000967,4893.99,SIM,NAO,Transferência Internacional,2025-07-17 21:05:18.063428
TX00003190,ACC001996,ACC002390,4437.59,NAO,NAO,Saque,2025-07-17 22:39:12.118960
TX00001683,ACC001629,ACC001416,9202.92,SIM,NAO,Compra Cartão Crédito,2025-07-17 22:46:08.810753
TX00002387,ACC000547,ACC000870,5824.79,SIM,NAO,Tarifa Bancária,2025-07-17 23:06:08.830347
TX00001631,ACC000608,ACC002283,2395.21,SIM,NAO,Transferência Internacional,2025-07-17 23:26:26.914335
TX00003901,ACC002031,ACC002239,4964.26,SIM,NAO,Reembolso,2025-07-18 00:18:52.227956
TX00004169,ACC002478,ACC000348,16492.57,SIM,SIM,Pagamento Sem Comprovante,2025-07-18 00:46:40.939065
TX00003334,ACC001007,ACC000720,2200.17,SIM,NAO,TED - aluguéis,2025-07-18 00:56:40.656888
TX00000965,ACC000604,ACC002259,3131.27,SIM,NAO,Pagamento Noturno,2025-07-18 01:01:57.573810
TX00001606,ACC000662,ACC000105,2590.33,SIM,NAO,Transferência Internacional,2025-07-18 01:51:49.457335
TX00000753,ACC001027,ACC000970,9011.24,SIM,SIM,Reembolso,2025-07-18 03:32:27.179594
TX00000196,ACC001148,ACC000525,7235.93,SIM,NAO,Compra Cripto,2025-07-18 05:04:39.062232
TX00005029,ACC001379,ACC002064,2762.21,SIM,NAO,Transferência Internacional,2025-07-18 05:39:30.833881
TX00004864,ACC001574,ACC001932,3963.47,SIM,NAO,Folha PGTO,2025-07-18 05:59:58.553002
TX00004417,ACC001505,ACC000514,5747.5,SIM,NAO,Pagamento Manual,2025-07-18 06:54:20.671173
TX00004464,ACC001293,ACC001973,3882.83,SIM,NAO,TED - aluguéis,2025-07-18 07:05:10.762999
TX00001203,ACC001113,ACC000931,7153.46,SIM,NAO,Compra Cripto,2025-07-18 07:16:42.673392
TX00001545,ACC002044,ACC001959,3754.29,SIM,NAO,PIX - Serviços,2025-07-18 07:35:44.764869
TX00004311,ACC001831,ACC000172,7896.97,SIM,NAO,TED - aluguéis,2025-07-18 08:35:18.086668
TX00005112,ACC001601,ACC002356,4949.25,SIM,NAO,Compra Cartão Crédito,2025-07-18 10:20:22.580220
TX00001621,ACC000159,ACC000712,7202.22,SIM,NAO,Pagamento Boleto,2025-07-18 10:45:08.526997
TX00002670,ACC000596,ACC000192,105974.19,SIM,NAO,Reembolso,2025-07-18 10:53:45.403358
TX00002484,ACC002070,ACC000133,4818.78,SIM,SIM,Pagamento Boleto,2025-07-18 11:00:36.129068
TX00000481,ACC002493,ACC002244,9633.61,NAO,NAO,Compra Cripto,2025-07-18 11:15:56.590335
TX00003426,ACC001627,ACC001942,2056.78,NAO,NAO,Transferência Internacional,2025-07-18 12:02:09.671179
TX00004332,ACC001446,ACC001659,16492.88,NAO,SIM,PIX - Fornecedor,2025-07-18 12:54:02.936613
TX00004367,ACC000525,ACC001512,6126.73,SIM,SIM,DOC,2025-07-18 13:26:44.337600
TX00004350,ACC000387,ACC000916,3412.89,SIM,SIM,Pagamento Manual,2025-07-18 15:11:37.677137
TX00004284,ACC002232,ACC002293,5827.58,SIM,NAO,Folha PGTO,2025-07-18 16:01:10.639212
TX00000907,ACC001971,ACC001668,1785.82,SIM,NAO,Pagamento Sem Comprovante,2025-07-18 16:57:41.542680
TX00000549,ACC000190,ACC000404,5112.65,SIM,NAO,Pagamento Boleto,2025-07-18 17:43:30.061457
TX00004388,ACC000722,ACC001452,5084.26,SIM,NAO,Pagamento Manual,2025-07-18 18:27:01.618446
TX00000174,ACC000855,ACC000455,4940.96,SIM,NAO,Pagamento Sem Comprovante,2025-07-18 18:49:43.944335
TX00004331,ACC001696,ACC000246,104746.48,SIM,NAO,Tarifa Bancária,2025-07-18 18:56:43.020645
TX00001967,ACC001272,ACC001527,2046.36,SIM,NAO,Saque,2025-07-18 20:50:31.162585
TX00000975,ACC001855,ACC001130,8338.49,SIM,NAO,PIX - Fornecedor,2025-07-18 21:17:30.155593
TX00003911,ACC001688,ACC000872,9588.48,SIM,NAO,Pagamento Sem Comprovante,2025-07-18 22:29:53.324907
TX00003655,ACC000128,ACC000643,4183.04,SIM,NAO,DOC,2025-07-18 22:54:39.514802
TX00000034,ACC001268,ACC002352,1550.51,SIM,SIM,TED - consultoria,2025-07-18 23:56:06.020415
TX00002472,ACC002076,ACC001126,7178.54,SIM,NAO,Pagamento Sem Comprovante,2025-07-19 00:16:34.205064
TX00002181,ACC002416,ACC001528,6217.53,SIM,NAO,Pagamento Boleto,2025-07-19 00:19:04.134622
TX00005115,ACC001467,ACC000097,8859.15,SIM,NAO,Pagamento Manual,2025-07-19 00:31:33.351319
TX00004638,ACC001273,ACC000325,7061.06,SIM,NAO,Pagamento Noturno,2025-07-19 01:37:42.987816
TX00005074,ACC001703,ACC001186,2509.78,SIM,NAO,TED,2025-07-19 01:41:22.881529
TX00004777,ACC002306,ACC000794,6729.37,SIM,NAO,Transferência PIX,2025-07-19 03:14:08.530138
TX00000892,ACC001864,ACC000978,3255.04,SIM,NAO,Compra Cartão Crédito,2025-07-19 03:44:51.070353
TX00004435,ACC000342,ACC000259,2139.75,SIM,NAO,Compra Cartão Crédito,2025-07-19 03:48:50.027206
TX00000888,ACC001066,ACC001861,13338.26,NAO,NAO,Tarifa Bancária,2025-07-19 04:03:44.184847
TX00003530,ACC001850,ACC001927,3534.96,SIM,NAO,PIX - Fornecedor,2025-07-19 04:08:20.021426
TX00002352,ACC001327,ACC000843,959.61,NAO,NAO,Pagamento Sem Comprovante,2025-07-19 06:08:24.672867
TX00005347,ACC002219,ACC000820,2826.14,SIM,NAO,TED - consultoria,2025-07-19 07:00:42.140998
TX00000221,ACC002394,ACC001132,5980.12,SIM,NAO,DOC,2025-07-19 07:13:18.759709
